file,old_category,new_category,categories
icon_set/metadata/solo/apostrophe.json,_uncategorized_03,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/app-window-4be97868.json,apps,apps,apps other primitives-generate
icon_set/metadata/solo/app-window-apps.json,apps,apps,apps other primitives-generate
icon_set/metadata/solo/app-window-small.json,_uncategorized_03,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/app-window.json,apps,apps,apps other primitives-generate
icon_set/metadata/solo/apple-home-logo.json,logos,logos,logos primitives
icon_set/metadata/solo/apple-logo.json,logos,logos,logos primitives
icon_set/metadata/solo/apple-on-book.json,education/school,school-learning,school-learning primitives
icon_set/metadata/solo/apple-on-weighing-scale-batch-009-14.json,objects/batch-009,food,primitives food
icon_set/metadata/solo/apple-vision-pro-space-volume.json,_uncategorized_03,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/apple-weighing-scale.json,objects/food,food,primitives food
icon_set/metadata/solo/apricot-slice.json,food,food,primitives food
icon_set/metadata/solo/aquarius-zodiac-symbol.json,culture,culture,culture primitives
icon_set/metadata/solo/ar-cube-axis-arrows.json,objects/technology,technology,primitives technology
icon_set/metadata/solo/arabian-man-avatar.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/arabian-man.json,avatars,avatars,primitives avatars
icon_set/metadata/solo/arcade-joystick.json,objects/gaming,video-games,primitives video-games
icon_set/metadata/solo/arcade-stick.json,objects/gaming,video-games,primitives video-games
icon_set/metadata/solo/arch-bridge-above-water-batch-045.json,objects/general,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/arch-over-stepped-platform.json,objects/technology,technology,primitives technology
icon_set/metadata/solo/arched-climbing-frame.json,kids,kids,primitives kids
icon_set/metadata/solo/arched-distribution-stand-with-crossed-terminals.json,objects/devices,devices,primitives devices
icon_set/metadata/solo/arched-drain-outlet-pouring-into-waves.json,objects/ecology,ecology,primitives ecology
icon_set/metadata/solo/arched-electric-rice-cooker.json,objects/food,food,primitives food
icon_set/metadata/solo/arched-figure-beneath-paired-raised-forms-batch-013.json,objects/batch-013,holidays,primitives holidays
icon_set/metadata/solo/arched-figure-beneath-paired-raised-forms-batch-014-08.json,objects/batch-subjects,holidays,primitives holidays
icon_set/metadata/solo/arched-grave-marker.json,objects/holidays,holidays,primitives holidays
icon_set/metadata/solo/arched-handle-flap-handbag.json,objects/shopping,shopping,shopping primitives
icon_set/metadata/solo/arched-noodles-in-bowl.json,objects/food,food,primitives food
icon_set/metadata/solo/arched-six-pane-window.json,objects/decoration,decoration,primitives decoration
icon_set/metadata/solo/arched-spring-toy-batch-017-06.json,objects,kids,primitives kids
icon_set/metadata/solo/arched-spring-toy-solo-b015-r02.json,objects/controls,kids,primitives kids
icon_set/metadata/solo/arched-spring-toy-solo-b015.json,objects/controls,kids,primitives kids
icon_set/metadata/solo/arched-stone-bridge.json,landmarks,landmarks,landmarks primitives
icon_set/metadata/solo/arched-tap-running-water.json,objects/wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/arched-tap-spraying-water.json,wayfinding,wayfinding,wayfinding primitives
icon_set/metadata/solo/arched-theater-stage-with-audience.json,objects/holidays,holidays,primitives holidays
icon_set/metadata/solo/archery-bow-and-arrow.json,objects/sports,sports,sports primitives
icon_set/metadata/solo/archery-bow.json,sports,sports,sports primitives
icon_set/metadata/solo/archery-target-on-feet.json,business,business,primitives business
icon_set/metadata/solo/architecture-door-retro.json,building,building,building primitives
icon_set/metadata/solo/architecture-fence.json,building,building,building primitives
icon_set/metadata/solo/architecture-window.json,building,building,building primitives
icon_set/metadata/solo/archive-content.json,content,content,primitives content
icon_set/metadata/solo/archive-drawer.json,content,content,primitives content
icon_set/metadata/solo/archive-folder-with-zipper-batch-009-09.json,objects/batch-009,folders,folders primitives
icon_set/metadata/solo/archive.json,content,content,primitives content
icon_set/metadata/solo/archlute.json,objects/music,music,primitives music
icon_set/metadata/solo/archway.json,_uncategorized_04,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/area-chart.json,business,business,primitives business
icon_set/metadata/solo/ares-with-spear-and-shield.json,culture/religion,religion,primitives religion
icon_set/metadata/solo/aries-zodiac-symbol.json,culture,culture,culture primitives
icon_set/metadata/solo/arm-flex.json,health,health,health primitives
icon_set/metadata/solo/armadillo.json,nature/animals,animals,animals primitives
icon_set/metadata/solo/armchair-box-cushion.json,furnitures,furnitures,furnitures primitives
icon_set/metadata/solo/armchair-open-seat-front.json,furnitures,furnitures,furnitures primitives
icon_set/metadata/solo/armchair-side-profile-swept-back.json,objects/furniture,furnitures,furnitures primitives
icon_set/metadata/solo/armchair-side-view-high-back.json,furnitures,furnitures,furnitures primitives
icon_set/metadata/solo/armchair-straight-seat-panel.json,furnitures,furnitures,furnitures primitives
icon_set/metadata/solo/armchair.json,furnitures,furnitures,furnitures primitives
icon_set/metadata/solo/armored-hero-with-pointed-helmet-batch-086.json,video-games,video-games,primitives video-games
icon_set/metadata/solo/arrange-letter.json,_uncategorized_04,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/arrange-number.json,Uncategorized,primitives-generate,primitives primitives-generate
icon_set/metadata/solo/arrow-angle-right.json,symbol,symbol,symbol
icon_set/metadata/solo/arrow-angle-up.json,symbol,symbol,symbol
icon_set/metadata/solo/arrow-badge-bottom-2.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-bottom-arrows.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-bottom.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-left-2.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-left.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-right-2.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-right-arrows.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-right.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-top-2.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-top.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-x-left.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-x-right.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-badge-x-top.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-bottom-symbol.json,symbol,symbol,symbol
icon_set/metadata/solo/arrow-bottom.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-bottom-1.json,arrows,arrows,arrows state
icon_set/metadata/solo/arrow-button-circle-bottom-1.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-circle-left-1.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-circle-right-1.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-circle-top-1.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-down.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-left-1.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-left-3.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-left.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-right.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-top-2.json,arrows,arrows,arrows primitives
icon_set/metadata/solo/arrow-button-top-3.json,arrows,arrows,arrows primitives
