uuid,reference,concept,pages,primary,all_categories,previous_runs,newest_run,errors,reviewer
868652f3-4bc5-4fe0-96a0-1bc2494937b3,pictographic-primitives/_uncategorized_34/single woman hierachy_868652f3-4bc5-4fe0-96a0-1bc2494937b3.svg,Woman Hierarchy Structure,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [spine / node-0]: spine-1 and node-0-3 have 0.1358 units of ink clearance over 2.25 units; requires 4; review required || internal-spacing [spine / node-1]: spine-1 and node-1-0 have 0.1358 units of ink clearance over 2.75 units; requires 4; review required || internal-spacing [spine / node-1]: spine-2 and node-1-3 have 0.1358 units of ink clearance over 2.25 units; requires 4; review required || internal-spacing [spine / node-2]: spine-2 and node-2-0 have 0.1358 units of ink clearance over 2.75 units; requires 4; review required,
793e902f-88a8-4473-bf76-f80306c7a173,pictographic-primitives/_uncategorized_34/snake_793e902f-88a8-4473-bf76-f80306c7a173.svg,Slithering Wild Snake,primitives-drawn,clearance,clearance,0,,internal-spacing [snake]: snake-0 and snake-13 have 1.2192 units of ink clearance over 6.2447 units; requires 4; review required || internal-spacing [snake]: snake-0 and snake-14 have 1.2598 units of ink clearance over 5.7935 units; requires 4; review required || internal-spacing [snake]: snake-1 and snake-13 have 0.999 units of ink clearance over 12.7206 units; requires 4; review required || internal-spacing [snake]: snake-2 and snake-4 have 2.4798 units of ink clearance over 12.7832 units; requires 4; review required || internal-spacing [snake]: snake-2 and snake-12 have 2.5001 units of ink clearance over 13.3409 units; requires 4; review required || internal-spacing [snake]: snake-2 and snake-13 have 3.4521 units of ink clearance over 5.8124 units; requires 4; review required || internal-spacing [snake]: snake-3 and snake-10 have 0.9103 units of ink clearance over 10.3284 units; requires 4; review required || internal-spacing [snake]: snake-3 and snake-12 have 3.4989 units of ink clearance over 2.1911 units; requires 4; review required || internal-spacing [snake]: snake-4 and snake-9 have 1.0084 units of ink clearance over 11.0501 units; requires 4; review required || internal-spacing [snake]: snake-4 and snake-10 have 0.9396 units of ink clearance over 4.2095 units; requires 4; review required || internal-spacing [snake]: snake-5 and snake-9 have 2.7307 units of ink clearance over 3.708 units; requires 4; review required || internal-spacing [snake]: snake-6 and snake-8 have 0.225 units of ink clearance over 11.6922 units; requires 4; review required || internal-spacing [snake]: snake-8 and snake-10 have 0.7624 units of ink clearance over 7.1085 units; requires 4; review required,
7637106f-a796-4b5a-8382-ddbd48faa5f0,pictographic-primitives/_uncategorized_34/soccer kick ball_7637106f-a796-4b5a-8382-ddbd48faa5f0.svg,Soccer Shoe and Ball,primitives-drawn,clearance,clearance,0,,internal-spacing [boot]: boot-2 and boot-4 have 3.0682 units of ink clearance over 15.1472 units; requires 4; review required,
eb2aefc1-7636-41c6-9f3f-921141c93aab,pictographic-primitives/_uncategorized_35/sonic 1_eb2aefc1-7636-41c6-9f3f-921141c93aab.svg,Sonic the Hedgehog Head,primitives-drawn,clearance,clearance,0,,internal-spacing [head]: head-1 and head-3 have 2.3128 units of ink clearance over 2.4478 units; requires 4; review required || internal-spacing [head]: head-3 and head-5 have 1.5922 units of ink clearance over 4.445 units; requires 4; review required,
c67c9f34-aa4a-4561-aba3-e1d5e5f4f809,pictographic-primitives/_uncategorized_35/spasm_c67c9f34-aa4a-4561-aba3-e1d5e5f4f809.svg,Lightning Bolt with Spark,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [bolt]: bolt-5 and bolt-7 have 3.3741 units of ink clearance over 2.4678 units; requires 4; review required,
af4b0bcf-b76c-4768-8a09-e4eb2d20860e,pictographic-primitives/_uncategorized_35/spork_af4b0bcf-b76c-4768-8a09-e4eb2d20860e.svg,Spoon and Fork Combination Utensil,primitives-drawn,clearance,clearance,0,,internal-spacing [spork]: spork-0 and spork-11 have -0.3438 units of ink clearance over 3.2846 units; requires 4; review required || internal-spacing [spork]: spork-6 and spork-8 have -0.3438 units of ink clearance over 3.8864 units; requires 4; review required,
25858b73-169f-47b3-b602-412321f8cd10,pictographic-primitives/_uncategorized_35/spreadsheet data analysis_25858b73-169f-47b3-b602-412321f8cd10.svg,Spreadsheet and Data Chart,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [axes / curve]: axes-2 and curve have 0.0365 units of ink clearance over 4.25 units; requires 4; review required,
611bc604-f296-4d2b-bb5f-5565ddcd7e36,pictographic-primitives/_uncategorized_35/square fragile_611bc604-f296-4d2b-bb5f-5565ddcd7e36.svg,Fragile Glass Handle With Care,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [foot / bowl-bottom]: foot-1 and bowl-bottom have 0.0166 units of ink clearance over 4 units; requires 4; review required || internal-spacing [foot / bowl-bottom]: foot-2 and bowl-bottom have 0.0166 units of ink clearance over 4 units; requires 4; review required,
48b58407-6e7b-4cf9-b629-9742f8a963af,pictographic-primitives/_uncategorized_35/square phone hangup_48b58407-6e7b-4cf9-b629-9742f8a963af.svg,Square Phone Call Icon,primitives-drawn,clearance,clearance,2,primitive-make-ray/valid,internal-spacing [handset]: handset and handset have -2.0659 units of ink clearance over 13.1472 units; requires 4; review required,
746eedc8-eb0c-4e03-8d4c-d25625ee4a35,pictographic-primitives/_uncategorized_35/square phone_746eedc8-eb0c-4e03-8d4c-d25625ee4a35.svg,Telephone Handset in Rounded Square,primitives-drawn,clearance,clearance,2,primitive-make-ray/valid,internal-spacing [handset]: handset and handset have -2.0659 units of ink clearance over 13.1472 units; requires 4; review required,
eb0291a2-d110-4e0e-9cb6-552c49ef98d5,pictographic-primitives/_uncategorized_36/step uncle_eb0291a2-d110-4e0e-9cb6-552c49ef98d5.svg,User Profile with Circle Badge,primitives-drawn,clearance,clearance,2,primitive-make-ray/valid,internal-spacing [badge / hem]: badge-lower and hem have -3.9663 units of ink clearance over 3 units; requires 4; review required,
6498afd8-8355-4072-b42d-b96eef9111b1,pictographic-primitives/_uncategorized_36/street view_6498afd8-8355-4072-b42d-b96eef9111b1.svg,Person and Map Marker,primitives-drawn,clearance,clearance,2,primitive-make-ray/valid,internal-spacing [arms / legs]: arms-1 and legs-2 have 0.7516 units of ink clearance over 4 units; requires 4; review required || internal-spacing [arms / legs]: arms-2 and legs-3 have 2.1832 units of ink clearance over 3.6893 units; requires 4; review required,
c14f0462-1a4f-4fce-8591-b63fddf2fa6d,pictographic-primitives/_uncategorized_38/truck medical_c14f0462-1a4f-4fce-8591-b63fddf2fa6d.svg,Ambulance Emergency Transport Vehicle,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [cargo / wheel-left]: cargo-2 and wheel-left-top have 0.0798 units of ink clearance over 3.5 units; requires 4; review required || internal-spacing [cab / wheel-right]: cab-3 and wheel-right-top have 0.0798 units of ink clearance over 3 units; requires 4; review required,
54b02242-5568-41c3-a69f-a06ca068bbf9,pictographic-primitives/_uncategorized_39/type cursor_54b02242-5568-41c3-a69f-a06ca068bbf9.svg,Text Input Field with Cursor,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [field / hook]: field-bottom-2 and hook have 3.2156 units of ink clearance over 2.728 units; requires 4; review required,
23bded82-26fd-41b4-9b35-3c4566fa527a,pictographic-primitives/_uncategorized_40/wave square_23bded82-26fd-41b4-9b35-3c4566fa527a.svg,Ocean Wave Square,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [wave]: wave-rise and wave-curl have -0.8965 units of ink clearance over 10.6099 units; requires 4; review required,
14555301-7f11-43db-978e-a383d12a3b27,pictographic-primitives/_uncategorized_40/zcool logo_14555301-7f11-43db-978e-a383d12a3b27.svg,Letter Z in Flaming Circle,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [flame]: flame-upper and flame-upper have 1.3776 units of ink clearance over 2.1032 units; requires 4; review required,
5aeb0892-b41b-5c32-97fe-0a13b74d6d80,pictographic-primitives/files/common file text_5aeb0892-b41b-5c32-97fe-0a13b74d6d80.svg,Document with Text Content,side-mains-failing,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [page / fold]: fold-diagonal and fold-corner have 2.3109 units of ink clearance over 4.3492 units; requires 4; review required,
aba5bfb7-5990-4b45-9606-e4cfe58ad1ea,pictographic-primitives/food/symbol fork cross knife_aba5bfb7-5990-4b45-9606-e4cfe58ad1ea.svg,Crossed Fork and Knife,primitives-drawn,clearance,clearance,0,,internal-spacing [fork-head / knife-handle]: fork-left-curve and knife-handle-1 have 1.673 units of ink clearance over 8.7348 units; requires 4; review required || internal-spacing [fork-head / knife-handle]: fork-right-curve and knife-handle-2 have 1.673 units of ink clearance over 7.2374 units; requires 4; review required,
53cd4f82-ae5a-4f7a-8ddd-de64747944f4,pictographic-primitives/food/symbol spoon cross fork_53cd4f82-ae5a-4f7a-8ddd-de64747944f4.svg,Crossed Fork and Spoon,primitives-drawn,clearance,clearance,0,,internal-spacing [fork-head / spoon-handle]: fork-left-curve and spoon-handle-1 have 1.673 units of ink clearance over 8.7348 units; requires 4; review required || internal-spacing [fork-head / spoon-bowl]: fork-right-curve and spoon-upper have 1.2681 units of ink clearance over 4.0814 units; requires 4; review required || internal-spacing [fork-head / spoon-handle]: fork-right-curve and spoon-handle-2 have 1.673 units of ink clearance over 7.2374 units; requires 4; review required,
7d002be2-8db0-591d-9e62-868a56fdf240,pictographic-primitives/health/blood bag_7d002be2-8db0-591d-9e62-868a56fdf240.svg,Medical Blood Bag with Droplet,side-mains-failing,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [bag / tube]: bag-4 and tube have 0.3491 units of ink clearance over 2.2087 units; requires 4; review required,
8a7bb75e-fc55-5c1f-9e7a-6055f25d511f,pictographic-primitives/health/heart rate_8a7bb75e-fc55-5c1f-9e7a-6055f25d511f.svg,Heart Pulse Rate Monitor,primitives-drawn + side-mains-failing,clearance,clearance,2,side-main-make-thuan/valid,internal-spacing [heart / pulse]: point-2 and pulse-4 have 0.6632 units of ink clearance over 6.4274 units; requires 4; review required,
a954f676-1cce-4e19-81eb-ec067ec52edc,pictographic-primitives/health/heart rate_a954f676-1cce-4e19-81eb-ec067ec52edc.svg,Heart with Pulse Wave,primitives-drawn,clearance,clearance,0,,internal-spacing [outline / pulse]: right-side and pulse-4 have 1.6448 units of ink clearance over 7.4397 units; requires 4; review required,
e0b1e330-cc81-522c-9a29-44fd4f8881cf,pictographic-primitives/health/prescription drug paper_e0b1e330-cc81-522c-9a29-44fd4f8881cf.svg,Medical Prescription Document,side-mains-failing,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [r / x-cross]: r-bowl and x-cross-1 have 0.4862 units of ink clearance over 4.6731 units; requires 4; review required,
6c2435e0-bbe9-5122-8cf7-2b3eb32963f3,pictographic-primitives/holidays/snow globe_6c2435e0-bbe9-5122-8cf7-2b3eb32963f3.svg,Christmas Tree Snow Globe,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [globe / base]: globe-b and base-1 have -3.999 units of ink clearance over 18.5 units; requires 4; review required,
fc535717-5e07-564a-aad9-923ace667ffb,pictographic-primitives/holidays/star_fc535717-5e07-564a-aad9-923ace667ffb.svg,Star Award Badge Ribbon,side-mains-failing,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [star]: star-1 and star-8 have 3.2675 units of ink clearance over 2.4845 units; requires 4; review required || internal-spacing [star]: star-3 and star-10 have 3.2675 units of ink clearance over 2.4845 units; requires 4; review required || internal-spacing [ribbon / medal]: ribbon-2 and medal have -0.6516 units of ink clearance over 3.25 units; requires 4; review required || internal-spacing [ribbon / medal]: ribbon-3 and medal have -0.6516 units of ink clearance over 3.25 units; requires 4; review required,
be992ed2-ade4-5f64-a515-8f186d7ca8e3,pictographic-primitives/hotels/room service do not disturb_be992ed2-ade4-5f64-a515-8f186d7ca8e3.svg,Do Not Disturb Door Hanger,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [tag]: hook-return and mouth have 3.5236 units of ink clearance over 2.25 units; requires 4; review required,
ac8740e0-9a7e-4e67-901d-18b0353d7000,pictographic-primitives/interface-essential/dial finger_ac8740e0-9a7e-4e67-901d-18b0353d7000.svg,Finger Hand Tapping Selection,primitives-drawn,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [hand]: palm-left and thumb-return have 2.8774 units of ink clearance over 4.1812 units; requires 4; review required,
c167b0e7-d4ac-469d-8f57-09582e267096,pictographic-primitives/mobile/force touch press_c167b0e7-d4ac-469d-8f57-09582e267096.svg,Finger Pressing Down With Force,primitives-drawn,clearance,clearance,2,primitive-make-ray/valid,internal-spacing [finger]: finger and finger have 1.7293 units of ink clearance over 13.7031 units; requires 4; review required,
a89e6154-b80a-49dd-8449-f86a088a5c81,pictographic-primitives/other/box pen_a89e6154-b80a-49dd-8449-f86a088a5c81.svg,Pencil Writing on 3D Cube,primitives-drawn + side-mains-failing,clearance,clearance,1,primitive-make-ray/valid,internal-spacing [box-edge / rim]: box-edge-2 and rim-1 have 0.0283 units of ink clearance over 16.955 units; requires 4; review required || internal-spacing [box-edge / rim]: box-edge-3 and rim-2 have 3.0633 units of ink clearance over 4.9835 units; requires 4; review required,
07459f9b-1db4-4f1f-aeee-4e5113b2f2f4,pictographic-primitives/other/briefcase dollar_07459f9b-1db4-4f1f-aeee-4e5113b2f2f4.svg,Briefcase with Dollar Sign,primitives-drawn + side-mains-failing,clearance,clearance,4,side-main-make-thuan/valid,internal-spacing [dollar]: dollar and dollar have 0.6082 units of ink clearance over 3.0712 units; requires 4; review required,
150d4701-3c3f-45a7-a26d-8c580a891da1,pictographic-primitives/other/browser dollar sign right_150d4701-3c3f-45a7-a26d-8c580a891da1.svg,Browser Window with Dollar Sign,primitives-drawn + side-mains-failing,clearance,clearance,2,primitive-make-ray/valid,internal-spacing [dollar]: dollar and dollar have 1.6267 units of ink clearance over 3.0712 units; requires 4; review required,
8c9afa4f-6b92-41b3-8bcd-f538c69afde6,pictographic-primitives/other/calendar pie_8c9afa4f-6b92-41b3-8bcd-f538c69afde6.svg,Calendar With Data Pie Chart,primitives-drawn + side-mains-failing,clearance,clearance,2,primitive-make-ray/valid,internal-spacing [pie / spoke-diagonal]: pie-br and spoke-diagonal have 2.7379 units of ink clearance over 3.9976 units; requires 4; review required || internal-spacing [pie / spoke-diagonal]: pie-tl and spoke-diagonal have 2.7379 units of ink clearance over 3.9976 units; requires 4; review required,
3cb36a1f-8edb-4e21-9623-b8c8fac724c3,pictographic-primitives/other/car flash_3cb36a1f-8edb-4e21-9623-b8c8fac724c3.svg,Electric Car with Lightning Bolt,primitives-drawn + side-mains-failing,clearance,clearance,2,primitive-make-ray/valid,internal-spacing [flash]: flash-1 and flash-3 have -0.1707 units of ink clearance over 5.8577 units; requires 4; review required,
